Year,Month,Site,Type,Easting,Northing,PM10,PM10_modelled,Hurs,Psl,Rainfall,SfcWind,Sun,Tas,NDVI,UR,PopDen,nearest_road_distance
2016,2,Fife Rosyth,Roadside,311770.51,683501.59,10.3137931,11.20072,81.93931581,1004.092763,69.6959363,6.198814044,72.7971536,3.938507687,0.51806392,Rural Areas,0.003752911,10.58146139
2016,2,Glasgow Abercromby Street,Roadside,260421.31,664179.65,13.59655172,10.89931,82.12652056,1004.601727,141.8448957,3.635186566,78.01024953,4.599824409,0.5434352,Rural Areas,0.005074533,5.364922366
2016,2,Glasgow Anderston,Rest,257940.81,665497.95,15,12.54195,82.39127006,1004.579791,138.1187272,3.939288104,78.02800643,4.765284571,0.27316204,Rural Areas,0.00708588,46.64159378
2016,2,Glasgow Broomhill,Roadside,255030.58,667194.37,13.56551724,10.13996,82.75498414,1004.540421,131.4841807,4.141863251,77.55589853,4.310234201,0.499238,Rural Areas,0.007687907,11.13139765
2016,2,Glasgow Burgher St,Roadside,262549.48,664168.91,15,10.19723,82.22188799,1004.604969,139.2246014,3.584602395,77.90800186,4.324112847,0.49626364,Rural Areas,0.002918921,8.538160264
2016,2,Glasgow Byres Road,Roadside,256526.91,666936.95,8.524137931,10.25663,82.65516674,1004.56206,132.2707363,4.018213809,78.05376385,4.545988971,0.37186336,Rural Areas,0.008033421,9.448460622
2016,2,Glasgow Dumbarton Road,Roadside,255030,666608,17.7862069,10.69954,82.7023223,1004.554953,139.0907713,3.923152947,78.13726848,4.436787256,0.48599996,Large Urban Areas,0.010215927,9.621623143
2016,2,Glasgow High Street,Roadside,260014.1,665348.9,13.4,12.08232,82.25503099,1004.588255,145.1731852,4.038215777,77.57118672,4.426936474,0.47886384,Large Urban Areas,0.005010073,13.7337869
2016,2,Glasgow Kerbside,Kerbside,258713.92,665194.51,NA,11.73638,82.32700325,1004.583117,141.500951,4.073558201,77.77387394,4.701960516,0.32195828,Rural Areas,0.003820828,286.6771733
2016,2,Glasgow Nithsdale Road,Roadside,257886.88,662669.31,11.60689655,10.08283,82.47041194,1004.615046,146.0042523,3.69323278,78.48031977,4.075462703,0.39061676,Rural Areas,0.007081626,9.431613068
2016,2,Glasgow Townhead,Rest,259692.6,665899.13,9.857692308,10.5857,82.31597574,1004.585939,143.0771066,3.993669807,77.84035963,4.647427555,0.47886384,Rural Areas,0.00823493,286.2007658
2016,2,Glasgow Waulkmillglen Reservoir,Rest,252455.25,658157.36,8.021428571,8.898339,84.43410623,1004.634506,194.4447452,3.611139193,82.11141324,3.667471676,0.87395168,Rural Areas,0.000584924,703.3625679
2016,2,Grangemouth,Industrial,293829.88,681020.65,7.986956522,10.28637,82.32650426,1004.211537,113.5238901,4.882669643,72.31843041,4.210620593,0.48891084,Rural Areas,0.002763145,276.6920559
2016,2,Inverclyde Greenock A8,Roadside,229331.5,675714.7,13.05185185,8.545309,81.28865318,1004.272917,198.9740593,5.582710455,78.2728288,4.324713403,0.44464708,Other Urban Areas,0.003106301,2.984158052
2016,2,Inverness,Roadside,265708.85,845668.85,NA,8.322395,80.24413189,1002.521349,61.44969355,3.649138083,76.28367632,3.613268334,0.40984488,Rural Areas,0.003393486,9.161786596
2016,2,N Lanarkshire Airdrie Kenilworth Dr,Roadside,277385.6,665831.3,NA,10.45659,83.94969043,1004.560443,127.8328311,5.212855952,75.04870088,2.912926338,0.56935736,Other Urban Areas,0.003607977,14.81314762
2016,2,N Lanarkshire Chapelhall,Roadside,278168.64,663115.23,NA,10.72488,84.08879342,1004.585121,123.1514262,4.905264104,74.78930787,3.074480211,0.57716236,Rural Areas,0.000461791,3.193975307
2016,2,N Lanarkshire Coatbridge Sunnyside Rd,Roadside,273054,665234.7,NA,10.09044,83.6060516,1004.578101,128.9684427,4.382729434,76.80614757,3.221853936,0.48753036,Other Urban Areas,0.003444783,11.55067351
2016,2,N Lanarkshire Coatbridge Whifflet,Rest,273674.95,663927.14,10.27931034,11.09413,83.11847317,1004.607781,132.846251,4.268010836,75.77667055,3.321740864,0.46325704,Rural Areas,0.004154454,16.13114014
2016,2,N Lanarkshire Croy,Roadside,272770.4,675740.3,9.461111111,9.241319,84.08879945,1004.423034,157.5454271,4.313956155,75.08712463,3.194427532,0.55242756,Other Urban Areas,0.001112801,9.039749229
2016,2,N Lanarkshire Kirkshaws,Roadside,272522.8,663029.8,11.28846154,10.8661,83.20825043,1004.610013,129.4603109,4.068711714,76.57119556,3.387382363,0.49578852,Other Urban Areas,0.005226798,32.05366888
2016,2,N Lanarkshire Moodiesburn,Roadside,269929,670386,9.9375,10.19931,84.58129667,1004.512223,153.1415586,4.247894102,77.10965403,3.267707676,0.60989964,Other Urban Areas,0.002772129,11.22300763
2016,2,N Lanarkshire Motherwell,Roadside,275540.87,656789.09,11.99655172,11.20603,83.79681762,1004.702786,137.061701,3.68149988,74.77999802,3.226460724,0.49811748,Rural Areas,0.002828871,81.53773543
2016,2,N Lanarkshire Motherwell Adele St,Roadside,275642.3,656147.7,NA,11.20603,83.79681762,1004.702786,137.061701,3.68149988,74.77999802,3.226460724,0.5391954,Large Urban Areas,0.002828871,7.076146906
2016,2,N Lanarkshire Motherwell Civic Centre,Rest,275813.6,656235.48,NA,11.20603,83.79681762,1004.702786,137.061701,3.68149988,74.77999802,3.226460724,0.5391954,Rural Areas,0.002828871,34.31780023
2016,2,N Lanarkshire Shawhead Coatbridge,Roadside,273411,662997,12.24137931,12.46955,83.05322844,1004.623152,129.7968547,3.942134763,75.77692757,3.463535942,0.48268532,Other Urban Areas,0.000753627,19.7483369
2016,2,N Lanarkshire Uddingston New Edinburgh Rd,Roadside,269145.6,661499.7,NA,12.36038,83.3241261,1004.644043,134.7360033,3.33272976,78.17336118,3.671195625,0.56529848,Large Urban Areas,0.003157591,19.34483261
2016,2,North Ayrshire Irvine High St,Kerbside,232142,638892,13.92068966,9.002791,80.96629574,1004.733192,128.788775,5.630514739,73.57176068,4.709327965,0.52027028,Other Urban Areas,0.002991044,142.8479924
2016,2,Paisley Gordon Street,Roadside,248316.83,663615.52,13.18965517,9.722612,84.1343914,1004.546289,172.1443916,3.952560738,79.04392738,4.402267062,0.45504264,Rural Areas,0.004200029,13.50052293
2016,2,Paisley St James Street,Roadside,248174.75,664319.96,12.15862069,10.03845,84.12564117,1004.532769,171.5599726,3.921424065,78.37108411,4.437277854,0.45851524,Rural Areas,0.002598182,7.873088614
2016,2,Perth Atholl Street,Roadside,311577.28,723931.02,18.63448276,9.786637,81.69696165,1003.827681,60.64992934,3.268389387,77.99968435,3.456429311,0.67271392,Rural Areas,0.005320228,7.541035454
2016,2,Perth Crieff,Roadside,286363,721614,19.16666667,9.33672,82.82867262,1004.006559,95.16177097,4.620323512,85.96430527,2.86070213,0.58542984,Rural Areas,0.003052405,8.087489738
2016,2,Perth High Street,Roadside,311680.93,723624.9,12.17931034,9.786637,81.69696165,1003.827681,60.64992934,3.268389387,77.99968435,3.456429311,0.54475496,Rural Areas,0.005320228,319.1852353
2016,2,Perth Muirton,Rest,310659.25,725658.62,6.638461538,9.77062,81.56655572,1003.811143,52.63333092,2.996508211,80.29498719,2.952977288,0.65598968,Rural Areas,0.002958338,438.0899472
2016,2,Renfrew Cockels Loan,Roadside,250464,665933,15.38888889,11.0956,83.31456289,1004.537118,150.276653,4.133005734,77.17331103,4.055150394,0.51746636,Large Urban Areas,0.000807133,26.41545805
2016,2,Renfrew Johnston,Roadside,242983.8,663178.1,NA,9.58762,85.4958146,1004.484112,196.7824731,3.478428275,82.22879787,3.925214124,0.58359356,Rural Areas,0.001734262,10.57148928
2016,2,South Ayrshire Ayr Harbour,Roadside,233617.25,622746.05,NA,8.208325,80.13590126,1004.893443,133.5187274,5.929279683,76.054622,4.674509854,0.40712464,Rural Areas,0.003313132,314.4604262
2016,2,South Ayrshire Ayr High St,Roadside,233720.43,622114.8,12.5875,8.208325,80.13590126,1004.893443,133.5187274,5.929279683,76.054622,4.674509854,0.40712464,Rural Areas,0.003313132,20.8577063
2016,2,South Lanarkshire Blantyre,Roadside,268916,657605,NA,10.47414,83.68247125,1004.697383,132.774366,3.349604577,78.36147349,3.46542779,0.54519372,Other Urban Areas,0.004507435,11.11249079
2016,2,South Lanarkshire Cambuslang,Kerbside,264319,660519,13.98965517,10.21219,83.2493263,1004.659104,146.0674954,3.284775394,79.4737169,3.933612558,0.47975964,Large Urban Areas,0.003260058,7.878133166
2016,2,South Lanarkshire East Kilbride,Roadside,264384.55,655669.44,14.76206897,10.40251,83.63448359,1004.716625,166.1473921,4.431268613,77.52505182,3.108911346,0.61706824,Rural Areas,0.003947225,4.914430819
2016,2,South Lanarkshire Hamilton,Roadside,272298,655289,NA,10.89328,83.95074377,1004.719194,124.7204784,2.898868635,77.14270173,3.430869282,0.51467588,Other Urban Areas,0.002328911,6.74367849
2016,2,South Lanarkshire Lanark,Kerbside,288427.04,643700.54,10.84482759,9.228241,87.23884118,1004.805571,107.0979749,6.36409097,70.87429622,2.489499779,0.60016116,Rural Areas,0.002411705,3.606069758
2016,2,South Lanarkshire Raith Interchange 2,Roadside,271063.1,658087,NA,12.42551,83.18926641,1004.681714,119.2713789,2.899002949,76.88624604,3.68607207,0.51668488,Rural Areas,0.000333639,35.00838955
2016,2,South Lanarkshire Rutherglen,Roadside,261113.75,661690.5,18.06896552,10.87698,82.71091146,1004.641472,142.0040165,3.502819875,78.84191727,4.09561641,0.42544448,Rural Areas,0.004235152,10.42225267
2016,2,South Lanarkshire Uddingston,Roadside,269657,660305.7,9.696551724,10.34078,83.37491656,1004.657263,132.6900693,3.249399993,78.06132614,3.661921678,0.60703252,Other Urban Areas,0.003012259,7.476428806
2016,2,Stirling Craig's Roundabout,Roadside,279955,693012,14.1375,9.427147,83.20239957,1004.154057,116.9721112,4.240938425,79.08125782,4.164689127,0.37113928,Other Urban Areas,0.003784422,23.09566273
2016,2,West Dunbartonshire Clydebank,Roadside,249721.28,672046.49,7.628571429,9.839438,85.07051916,1004.413702,148.8815443,4.561333783,81.04747327,3.64803719,0.64827144,Rural Areas,0.00327771,29.32199251
2016,2,West Lothian Broxburn,Roadside,308314.04,672230.25,14.09655172,11.25988,82.71835671,1004.184152,82.08012364,4.815432958,76.70938909,3.42039357,0.48049276,Rural Areas,0.002236293,7.21704839
2016,2,West Lothian Linlithgow High Street 2,Roadside,300419.7,677120.9,12.96551724,10.37993,83.49568708,1004.190084,104.7547889,5.486677879,75.60824432,3.77089317,0.4955338,Other Urban Areas,0.001483517,6.003113457
2016,2,West Lothian Newton,Roadside,309258,677728.99,16.8137931,11.79362,83.10032983,1004.139707,81.51809277,6.134193392,76.80851557,3.354094636,0.5044688,Rural Areas,4.42E-05,5.755533574
2016,3,Aberdeen Anderson Dr,Roadside,392504.39,804189.75,11.9483871,10.55266,79.53196492,1011.834575,44.66553983,4.8853911,117.7992975,5.938541398,0.45453856,Large Urban Areas,0.005123445,14.49298793
2016,3,Aberdeen Errol Place,Rest,394395.8,807391.98,9.758064516,10.31663,79.57677433,1011.817089,43.27375456,4.96749764,119.8027154,6.155740942,0.29945298,Large Urban Areas,0.006877316,76.62294631
2016,3,Aberdeen King Street,Roadside,394333,808770,13.92413793,10.17115,79.81604049,1011.811826,42.62511505,4.864142571,120.2118131,6.19630608,0.53359936,Large Urban Areas,0.003926085,9.599338545
2016,3,Aberdeen Market Street 2,Roadside,394551.62,805673.18,14.86774194,11.62385,79.79657613,1011.827269,42.39098804,4.950782381,120.1706854,6.162353118,0.20314328,Large Urban Areas,0.003730111,7.363513475
2016,3,Aberdeen Union Street Roadside,Roadside,393655.92,805967.6,12.48064516,10.77242,79.54336349,1011.828812,44.10662078,4.879437404,119.0495113,6.06315733,0.3057548,Large Urban Areas,0.008052278,13.61053035
2016,3,Aberdeen Wellington Road,Roadside,394410.99,804813.2,18.6483871,10.55765,80.01408788,1011.8317,43.72270322,5.225776354,119.6489662,5.990109212,0.31806244,Large Urban Areas,0.004007295,9.754705711
2016,3,Alloa A907,Roadside,288689,693068,16.0173913,10.26566,81.51958616,1012.67299,30.6583788,3.862038913,108.264316,6.165364856,0.43381176,Other Urban Areas,0.003703423,2.820852372
2016,3,Angus Forfar Glamis Road,Roadside,345249,750386,10.32258065,10.58091,81.35062018,1012.222514,34.85253611,3.478352818,119.0135292,5.275065071,0.44392572,Rural Areas,0.003187089,13.91187362
2016,3,Auchencorth Moss,Rest,322165.87,656128.11,7.575,7.887264,82.41371986,1012.666835,40.0491399,4.126415691,93.02668979,4.603541872,0.5432318,Rural Areas,1.31E-05,1330.025786
2016,3,Dundee Broughty Ferry Road,Industrial,341970.73,730976.51,12.79032258,9.713922,79.50603078,1012.300138,23.86514358,3.548226774,125.5786626,6.490510547,0.33049752,Rural Areas,0.003567147,11.47388376
2016,3,Dundee Lochee Road,Kerbside,338859.24,730774.79,23.86428571,9.910512,79.62858766,1012.308886,23.59840382,3.874304351,126.7402385,5.923603469,0.41633264,Rural Areas,0.006963361,3.659449659
2016,3,Dundee Mains Loan,Rest,340970.55,731892.31,9.525806452,10.19106,79.48808019,1012.299683,25.14106832,3.973738205,125.4772329,6.045945953,0.43676232,Rural Areas,0.006828352,215.8970495
2016,3,Dundee Meadowside,Roadside,340243.04,730658.37,20.62666667,10.57289,79.49715386,1012.302764,24.62758754,3.544961324,126.4234412,6.415478215,0.38430184,Rural Areas,0.005197924,5.225675715
2016,3,Dundee Seagate,Kerbside,340486.33,730446.2,15.71612903,10.57289,79.49715386,1012.302764,24.62758754,3.544961324,126.4234412,6.415478215,0.23675468,Rural Areas,0.005197924,6.829277012
2016,3,Dundee Whitehall Street,Roadside,340277.72,730154.91,13.96451613,10.57289,79.49715386,1012.302764,24.62758754,3.544961324,126.4234412,6.415478215,0.23675468,Rural Areas,0.005197924,72.37791012
2016,3,E Ayrshire Kilmarnock St Marnock St,Roadside,242742,637705,12.69259259,9.542433,80.07700081,1012.686789,44.42496329,3.363924585,109.3996402,6.755512564,0.39529544,Other Urban Areas,0.002772406,8.746726285
2016,3,East Dunbartonshire Bearsden,Roadside,254271.48,672072.75,13.716,9.554876,82.66768159,1012.600219,53.11164027,3.772516368,122.930504,6.17040213,0.52576008,Rural Areas,0.002942088,9.571084396
2016,3,East Dunbartonshire Bishopbriggs,Roadside,260995.7,670132.48,14.732,9.95733,82.43913061,1012.658379,47.22314644,3.696066233,117.0287492,6.151334707,0.57211888,Rural Areas,0.002766871,9.929695603
2016,3,East Dunbartonshire Kirkintilloch,Roadside,265683.75,673520.86,18.27391304,9.749344,82.90155224,1012.666738,41.29779862,3.642456683,115.5449269,5.983097051,0.4714016,Rural Areas,0.003028591,9.422364395
2016,3,East Dunbartonshire Milngavie,Roadside,255325.27,674115.52,13.45483871,9.162085,83.30631562,1012.594567,52.8182871,3.508592724,125.2803934,6.168827532,0.53427128,Rural Areas,0.00274991,9.562910204
2016,3,East Lothian Musselburgh N High St,Roadside,333941,672836,11.10740741,11.44618,81.85292875,1012.549069,25.95344103,4.319509661,104.5741494,6.413332894,0.42402676,Large Urban Areas,0.004932163,11.03844802
2016,3,Edinburgh Currie,Rest,317575.4,667874.3,7.748275862,10.57791,81.07707493,1012.565783,33.27046945,3.936620839,95.90045368,5.734552318,0.50218748,Large Urban Areas,0.002462852,367.6985473
2016,3,Edinburgh Glasgow Road,Roadside,313101,672651,15.55483871,11.68402,80.50639984,1012.54268,24.7471429,3.565643135,100.8381808,6.080491107,0.44065688,Rural Areas,0.000108079,7.179777766
2016,3,Edinburgh Nicolson Street,Roadside,326150,673046,NA,11.02488,79.48327875,1012.538042,22.17163014,4.772270627,100.6764136,6.440831305,0.4496614,Large Urban Areas,0.007336469,7.022324952
2016,3,Edinburgh Queen Street,Roadside,324825.48,674079.54,13.61612903,11.30533,79.44168766,1012.532452,22.53300074,4.628244016,101.353666,6.483542473,0.39129872,Rural Areas,0.008975768,15.17135145
2016,3,Edinburgh Queensferry Road,Roadside,318734.92,674931.5,19.59333333,11.37644,79.72592637,1012.530483,27.7899443,4.256563405,100.403195,6.180176988,0.56326524,Rural Areas,0.003790773,8.259895052
2016,3,Edinburgh Salamander St,Roadside,327613.24,676342.55,18.51333333,11.93011,80.82233,1012.526469,20.58626894,5.127346652,105.959988,6.500355772,0.37570236,Rural Areas,0.005556022,7.082331756
2016,3,Edinburgh St John's Road,Kerbside,320079.88,672902.79,NA,11.24137,79.27213602,1012.538799,26.43076149,4.004817142,98.80653323,6.350897817,0.47646236,Rural Areas,0.004367238,14.36624253
2016,3,Edinburgh St Leonards,Rest,326264.3,673136.49,9.611538462,11.02488,79.48327875,1012.538042,22.17163014,4.772270627,100.6764136,6.440831305,0.4496614,Rural Areas,0.007336469,44.11561169
2016,3,Edinburgh Tower Street,Roadside,327459.8,676530.8,NA,11.93011,80.82233,1012.526469,20.58626894,5.127346652,105.959988,6.500355772,0.37570236,Rural Areas,0.005556022,90.90101946
2016,3,Falkirk Banknock,Roadside,277247,679027,10.37096774,9.244809,82.43140935,1012.683402,49.22493619,3.863506574,116.8145397,5.657695571,0.587704,Rural Areas,0.000168837,6.806042503
2016,3,Falkirk Graham's Road,Roadside,288822,680241,12.14666667,10.4761,81.25483828,1012.661794,28.18205442,3.702650349,110.6260939,6.291020751,0.44265044,Rural Areas,0.00230096,18.15367331
2016,3,Falkirk Grangemouth MC,Rest,292818.05,682006.92,12.3483871,10.3494,80.78751138,1012.631147,18.66927801,3.849757738,108.3001364,6.679489671,0.34539392,Rural Areas,0.000494242,43.16050621
2016,3,Falkirk Haggs,Roadside,278977,679271,14.89333333,11.06707,82.3442944,1012.684673,49.69419606,3.736862722,116.798485,5.774844094,0.5184012,Other Urban Areas,0.001141593,6.344912512
2016,3,Falkirk Hope St,Roadside,288688.39,680219.33,NA,10.4761,81.25483828,1012.661794,28.18205442,3.702650349,110.6260939,6.291020751,0.44265044,Rural Areas,0.00230096,9.767545758
2016,3,Falkirk Main St Bainsford,Roadside,288563.7,681516.1,11.5,10.53836,81.28600654,1012.660316,27.63984706,3.690252035,111.4222282,6.290539285,0.45490108,Other Urban Areas,0.003891477,7.609453912
2016,3,Falkirk West Bridge Street,Roadside,288457,680064,16.64193548,10.4761,81.25483828,1012.661794,28.18205442,3.702650349,110.6260939,6.291020751,0.44265044,Other Urban Areas,0.00230096,7.354256285
2016,3,Fife Cupar,Roadside,337369.34,714578.52,16.32068966,10.49256,80.96881968,1012.398321,25.73762528,3.19320495,114.2873608,5.936750567,0.47821792,Rural Areas,0.003053321,6.010415946
2016,3,Fife Dunfermline,Roadside,309924.49,687724.72,14.43548387,10.66972,80.82750533,1012.532788,35.08764656,5.184079879,100.0727228,5.680723229,0.50773684,Rural Areas,0.002810611,11.15464231
2016,3,Fife Kirkcaldy,Roadside,329143.57,692986.35,NA,8.896281,81.77259648,1012.499442,24.38672047,5.229379995,113.2217585,6.387174816,0.44305736,Rural Areas,0.002052568,11.68128734
2016,3,Fife Rosyth,Roadside,311770.51,683501.59,10.11612903,11.20072,80.61219764,1012.519291,24.82087652,4.866580018,101.6113679,6.253840213,0.49311712,Rural Areas,0.003752911,10.58146139
2016,3,Glasgow Abercromby Street,Roadside,260421.31,664179.65,14.03870968,10.89931,80.38587406,1012.70836,49.52590617,3.003651558,118.2799423,6.998947781,0.42272756,Rural Areas,0.005074533,5.364922366
2016,3,Glasgow Anderston,Rest,257940.81,665497.95,14.65806452,12.54195,80.59390459,1012.676133,51.1758347,3.222487133,119.3231225,7.049480681,0.18858126,Rural Areas,0.00708588,46.64159378
2016,3,Glasgow Broomhill,Roadside,255030.58,667194.37,14.75483871,10.13996,80.88416713,1012.640709,48.53919118,3.389120772,119.2660627,6.757909144,0.41805772,Rural Areas,0.007687907,11.13139765
2016,3,Glasgow Burgher St,Roadside,262549.48,664168.91,16.28387097,10.19723,80.49011461,1012.72194,47.58732787,2.979986687,117.0153359,6.833832445,0.42849992,Rural Areas,0.002918921,8.538160264
2016,3,Glasgow Byres Road,Roadside,256526.91,666936.95,8.806451613,10.25663,80.81882539,1012.659379,49.84664457,3.287322593,119.5511904,6.911934757,0.33553942,Rural Areas,0.008033421,9.448460622
2016,3,Glasgow Dumbarton Road,Roadside,255030,666608,19.12258065,10.69954,80.85489753,1012.648126,53.25589746,3.214400231,120.1841053,6.886064165,0.35416788,Large Urban Areas,0.010215927,9.621623143
